// measured at (0.5)
// applies for all reticular cells
secname()				distance(0.5)
INcell[0].soma_in	0
INcell[0].dend_in[1]	6.2817781
INcell[0].dend_in[0]	7.4918658
INcell[0].dend_in[3]	10.716142
INcell[0].dend_in[2]	14.170032
INcell[0].dend_in[6]	16.8146
INcell[0].dend_in[13]	23.866021
INcell[0].dend_in[9]	24.474756
INcell[0].dend_in[14]	25.991988
INcell[0].dend_in[7]	33.722404
INcell[0].dend_in[25]	39.114318
INcell[0].dend_in[5]	43.578841
INcell[0].dend_in[24]	44.872856
INcell[0].dend_in[4]	47.128476
INcell[0].dend_in[23]	50.705093
INcell[0].dend_in[26]	53.934604
INcell[0].dend_in[37]	63.351183
INcell[0].dend_in[16]	64.040822
INcell[0].dend_in[8]	64.921804
INcell[0].dend_in[36]	65.550205
INcell[0].dend_in[15]	69.02333
INcell[0].dend_in[35]	70.291002
INcell[0].dend_in[30]	85.677409
INcell[0].dend_in[51]	86.800659
INcell[0].dend_in[10]	89.184565
INcell[0].dend_in[28]	93.19982
INcell[0].dend_in[18]	95.995239
INcell[0].dend_in[41]	103.59254
INcell[0].dend_in[34]	115.15161
INcell[0].dend_in[38]	117.64576
INcell[0].dend_in[50]	123.33619
INcell[0].dend_in[49]	123.85981
INcell[0].dend_in[42]	131.76056
INcell[0].dend_in[33]	134.54966
INcell[0].dend_in[17]	141.56365
INcell[0].dend_in[52]	145.61921
INcell[0].dend_in[12]	153.14656
INcell[0].dend_in[29]	157.69175
INcell[0].dend_in[20]	162.85183
INcell[0].dend_in[53]	173.89787
INcell[0].dend_in[19]	179.67377
INcell[0].dend_in[54]	186.49473
INcell[0].dend_in[61]	188.75384
INcell[0].dend_in[11]	193.23715
INcell[0].dend_in[27]	202.34961
INcell[0].dend_in[47]	207.1908
INcell[0].dend_in[64]	213.54684
INcell[0].dend_in[59]	214.9652
INcell[0].dend_in[60]	215.9742
INcell[0].dend_in[62]	218.42053
INcell[0].dend_in[73]	226.25242
INcell[0].dend_in[74]	227.94558
INcell[0].dend_in[63]	235.75808
INcell[0].dend_in[48]	243.39976
INcell[0].dend_in[79]	245.31235
INcell[0].dend_in[68]	260.56212
INcell[0].dend_in[40]	264.91822
INcell[0].dend_in[71]	265.8737
INcell[0].dend_in[72]	265.90785
INcell[0].dend_in[67]	279.62255
INcell[0].dend_in[39]	290.51664
INcell[0].dend_in[22]	295.01819
INcell[0].dend_in[58]	296.27504
INcell[0].dend_in[57]	296.44459
INcell[0].dend_in[21]	298.47267
INcell[0].dend_in[32]	298.49027
INcell[0].dend_in[70]	299.86714
INcell[0].dend_in[80]	307.71424
INcell[0].dend_in[65]	319.5397
INcell[0].dend_in[69]	322.02076
INcell[0].dend_in[31]	322.67332
INcell[0].dend_in[46]	356.99338
INcell[0].dend_in[86]	380.18788
INcell[0].dend_in[93]	387.40099
INcell[0].dend_in[66]	388.13685
INcell[0].dend_in[77]	397.16247
INcell[0].dend_in[78]	397.21053
INcell[0].dend_in[43]	399.49116
INcell[0].dend_in[94]	403.35247
INcell[0].dend_in[85]	408.25761
INcell[0].dend_in[45]	425.27925
INcell[0].dend_in[99]	428.6333
INcell[0].dend_in[100]	440.15911
INcell[0].dend_in[91]	445.15601
INcell[0].dend_in[44]	464.26643
INcell[0].dend_in[102]	467.19186
INcell[0].dend_in[92]	470.20951
INcell[0].dend_in[101]	477.40978
INcell[0].dend_in[76]	480.48697
INcell[0].dend_in[84]	493.49274
INcell[0].dend_in[83]	495.69089
INcell[0].dend_in[75]	499.16226
INcell[0].dend_in[88]	506.6331
INcell[0].dend_in[104]	507.82514
INcell[0].dend_in[97]	508.76768
INcell[0].dend_in[89]	509.7931
INcell[0].dend_in[103]	511.40144
INcell[0].dend_in[95]	523.33867
INcell[0].dend_in[87]	526.09853
INcell[0].dend_in[98]	530.89407
INcell[0].dend_in[96]	542.97361
INcell[0].dend_in[55]	543.01918
INcell[0].dend_in[90]	543.54596
INcell[0].dend_in[81]	551.22738
INcell[0].dend_in[56]	568.38204
INcell[0].dend_in[82]	594.85172
